日期,豆油价格,豆油基差,豆粕价格,豆粕基差,豆二价格,豆油现货价格,豆粕现货价格,榨利,榨利率
2015-01-14,5614.0,106.0,2719.0,361.0,3240.0,5720.0,3080.0,86.0,2.6543209876543212
2015-01-15,5636.0,84.0,2746.0,334.0,3248.0,5720.0,3080.0,78.0,2.401477832512315
2015-01-16,5612.0,138.0,2710.0,340.0,3230.0,5750.0,3050.0,78.0,2.414860681114551
2015-01-19,5584.0,216.0,2681.0,319.0,3225.0,5800.0,3000.0,53.0,1.643410852713178
2015-01-20,5604.0,146.0,2669.0,311.0,3220.0,5750.0,2980.0,33.05000000000018,1.0263975155279559
2015-01-21,5630.0,150.0,2693.0,287.0,3220.0,5780.0,2980.0,38.600000000000364,1.1987577639751665
2015-01-22,5592.0,188.0,2698.0,252.0,3230.0,5780.0,2950.0,5.050000000000182,0.15634674922601183
2015-01-26,5510.0,240.0,2674.0,246.0,3369.0,5750.0,2920.0,-163.04999999999973,-4.839715048975949
2015-01-28,5482.0,218.0,2691.0,209.0,3208.0,5700.0,2900.0,-27.0,-0.841645885286783
2015-01-29,5426.0,254.0,2686.0,214.0,3230.0,5680.0,2900.0,-52.69999999999982,-1.6315789473684155
2015-01-30,5348.0,332.0,2694.0,206.0,3208.0,5680.0,2900.0,-30.699999999999818,-0.9569825436408922
2015-02-02,5392.0,208.0,2665.0,215.0,3193.0,5600.0,2880.0,-46.19999999999982,-1.4469151268399567
2015-02-03,5442.0,148.0,2691.0,189.0,3181.0,5590.0,2880.0,-36.04999999999973,-1.1332914177931384
2015-02-04,5436.0,214.0,2720.0,180.0,3201.0,5650.0,2900.0,-29.25,-0.9137769447047797
2015-02-06,5510.0,90.0,2725.0,155.0,3200.0,5600.0,2880.0,-53.19999999999982,-1.662499999999994
2015-02-10,5516.0,134.0,2734.0,146.0,3201.0,5650.0,2880.0,-44.94999999999982,-1.4042486722899037
2015-02-11,5498.0,152.0,2744.0,156.0,3200.0,5650.0,2900.0,-28.25,-0.8828124999999999
2015-02-12,5474.0,176.0,2742.0,208.0,3196.0,5650.0,2950.0,15.0,0.46933667083854824
2015-02-13,5572.0,128.0,2794.0,156.0,3205.0,5700.0,2950.0,15.25,0.4758190327613105
2015-02-26,5558.0,142.0,2808.0,212.0,3195.0,5700.0,3020.0,80.20000000000027,2.5101721439749696
2015-02-27,5666.0,84.0,2863.0,187.0,3204.0,5750.0,3050.0,104.0,3.245942571785269
2015-03-02,5740.0,140.0,2861.0,259.0,3209.0,5880.0,3120.0,178.0,5.546899345590527
2015-03-03,5692.0,158.0,2820.0,280.0,3208.0,5850.0,3100.0,157.75,4.917394014962594
2015-03-04,5704.0,146.0,2817.0,283.0,3225.0,5850.0,3100.0,140.75,4.364341085271318
2015-03-05,5584.0,246.0,2781.0,299.0,3213.0,5830.0,3080.0,133.35000000000036,4.150326797385633
2015-03-06,5496.0,204.0,2762.0,298.0,3212.0,5700.0,3060.0,94.59999999999991,2.945205479452052
2015-03-09,5520.0,160.0,2787.0,253.0,3210.0,5680.0,3040.0,77.19999999999982,2.4049844236760065
2015-03-10,5464.0,216.0,2786.0,244.0,3208.0,5680.0,3030.0,71.35000000000036,2.224127182044899
2015-03-11,5468.0,262.0,2822.0,198.0,3225.0,5730.0,3020.0,55.75,1.7286821705426356
2015-03-12,5474.0,226.0,2839.0,211.0,3215.0,5700.0,3050.0,83.75,2.6049766718506997
2015-03-13,5448.0,252.0,2810.0,220.0,3215.0,5700.0,3030.0,68.05000000000018,2.1166407465007833
2015-03-16,5378.0,402.0,2785.0,215.0,3200.0,5780.0,3000.0,74.30000000000018,2.3218750000000057
2015-03-17,5406.0,374.0,2781.0,219.0,3200.0,5780.0,3000.0,74.30000000000018,2.3218750000000057
2015-03-18,5362.0,288.0,2752.0,248.0,3192.0,5650.0,3000.0,58.25,1.824874686716792
2015-03-19,5444.0,436.0,2776.0,244.0,3194.0,5880.0,3020.0,114.5,3.5848465873512834
2015-03-20,5412.0,398.0,2773.0,247.0,3205.0,5810.0,3020.0,90.55000000000018,2.8252730109204425
2015-03-23,5452.0,368.0,2805.0,215.0,3205.0,5820.0,3020.0,92.40000000000055,2.8829953198128098
2015-03-24,5470.0,350.0,2818.0,202.0,3228.0,5820.0,3020.0,69.40000000000055,2.149938042131368
2015-03-25,5444.0,376.0,2799.0,221.0,3205.0,5820.0,3020.0,92.40000000000055,2.8829953198128098
2015-03-26,5472.0,348.0,2780.0,240.0,3201.0,5820.0,3020.0,96.40000000000055,3.0115588878475648
2015-03-27,5436.0,384.0,2782.0,218.0,3215.0,5820.0,3000.0,66.69999999999982,2.074650077760492
2015-03-30,5372.0,378.0,2763.0,217.0,3207.0,5750.0,2980.0,46.05000000000018,1.4359214218896221
2015-03-31,5352.0,348.0,2753.0,207.0,3205.0,5700.0,2960.0,23.09999999999991,0.7207488299531952
2015-04-01,5360.0,340.0,2794.0,176.0,3231.0,5700.0,2970.0,4.950000000000273,0.15320334261839286
2015-04-02,5394.0,306.0,2798.0,182.0,3239.0,5700.0,2980.0,4.800000000000182,0.14819388700216676
2015-04-03,5398.0,302.0,2773.0,187.0,3202.0,5700.0,2960.0,26.09999999999991,0.81511555277951
2015-04-07,5448.0,282.0,2768.0,192.0,3204.0,5730.0,2960.0,29.649999999999636,0.9254057428214618
2015-04-08,5414.0,316.0,2763.0,197.0,3150.0,5730.0,2960.0,83.64999999999964,2.655555555555544
2015-04-09,5366.0,304.0,2708.0,222.0,3160.0,5670.0,2930.0,39.0,1.2341772151898733
2015-04-10,5368.0,352.0,2682.0,248.0,3111.0,5720.0,2930.0,97.25,3.12600450016072
2015-04-13,5452.0,298.0,2692.0,238.0,3110.0,5750.0,2930.0,103.80000000000018,3.337620578778141
2015-04-14,5432.0,318.0,2696.0,204.0,3105.0,5750.0,2900.0,85.25,2.7455716586151366
2015-04-15,5570.0,180.0,2708.0,182.0,3090.0,5750.0,2890.0,92.40000000000009,2.9902912621359254
2015-04-16,5584.0,266.0,2695.0,205.0,3100.0,5850.0,2900.0,108.75,3.508064516129032
2015-04-17,5560.0,290.0,2707.0,153.0,3100.0,5850.0,2860.0,77.34999999999991,2.4951612903225775
2015-04-20,5638.0,212.0,2719.0,141.0,3090.0,5850.0,2860.0,87.34999999999991,2.826860841423945
2015-04-21,5686.0,114.0,2726.0,174.0,3110.0,5800.0,2900.0,89.5,2.877813504823151
2015-04-22,5652.0,148.0,2709.0,191.0,3105.0,5800.0,2900.0,94.5,3.0434782608695654
2015-04-23,5674.0,126.0,2720.0,200.0,3106.0,5800.0,2920.0,109.20000000000027,3.5157759175788885
2015-04-24,5672.0,128.0,2733.0,187.0,3105.0,5800.0,2920.0,110.20000000000027,3.5491143317230365
2015-04-27,5698.0,102.0,2741.0,179.0,3105.0,5800.0,2920.0,110.20000000000027,3.5491143317230365
2015-04-28,5678.0,152.0,2764.0,156.0,3103.0,5830.0,2920.0,117.75,3.794714792136642
2015-04-29,5648.0,182.0,2746.0,174.0,3075.0,5830.0,2920.0,145.75,4.739837398373984
2015-04-30,5696.0,134.0,2772.0,128.0,3111.0,5830.0,2900.0,94.05000000000018,3.0231436837029952
2015-05-04,5806.0,114.0,2730.0,160.0,3100.0,5920.0,2890.0,113.85000000000036,3.6725806451613017
2015-05-05,5878.0,102.0,2730.0,160.0,3100.0,5980.0,2890.0,124.94999999999982,4.030645161290317
2015-05-06,5946.0,104.0,2748.0,142.0,3100.0,6050.0,2890.0,137.9000000000001,4.448387096774196
2015-05-07,5890.0,160.0,2754.0,126.0,3090.0,6050.0,2880.0,140.05000000000018,4.532362459546931
2015-05-08,5814.0,146.0,2727.0,153.0,3093.0,5960.0,2880.0,120.40000000000009,3.8926608470740414
2015-05-11,5920.0,100.0,2733.0,147.0,3100.0,6020.0,2880.0,124.5,4.016129032258064
2015-05-12,5890.0,130.0,2688.0,152.0,3091.0,6020.0,2840.0,102.10000000000036,3.303138142995806
2015-05-13,5888.0,162.0,2677.0,153.0,3094.0,6050.0,2830.0,96.80000000000018,3.128636069812546
2015-05-14,5884.0,116.0,2672.0,158.0,3085.0,6000.0,2830.0,96.55000000000018,3.1296596434359865
2015-05-15,5880.0,120.0,2672.0,138.0,3095.0,6000.0,2810.0,70.84999999999991,2.2891760904684944
2015-05-18,5864.0,116.0,2671.0,99.0,3081.0,5980.0,2770.0,49.75,1.6147354754949692
2015-05-19,5772.0,178.0,2662.0,108.0,3092.0,5950.0,2770.0,33.20000000000027,1.0737386804657267
2015-05-20,5674.0,176.0,2590.0,160.0,3025.0,5850.0,2750.0,66.0,2.181818181818182
2015-05-21,5704.0,196.0,2583.0,167.0,2999.0,5900.0,2750.0,101.25,3.3761253751250413
2015-05-22,5706.0,194.0,2587.0,153.0,3005.0,5900.0,2740.0,87.40000000000009,2.908485856905161
2015-05-25,5672.0,178.0,2535.0,165.0,2947.0,5850.0,2700.0,104.75,3.5544621649134718
2015-05-26,5762.0,88.0,2528.0,142.0,2945.0,5850.0,2670.0,83.20000000000027,2.8251273344652046
2015-05-27,5756.0,94.0,2533.0,107.0,2950.0,5850.0,2640.0,54.65000000000009,1.8525423728813588
2015-05-28,5754.0,196.0,2556.0,84.0,2950.0,5950.0,2640.0,73.15000000000009,2.4796610169491555
2015-05-29,5738.0,162.0,2553.0,67.0,2952.0,5900.0,2620.0,46.20000000000027,1.5650406504065133
2015-06-01,5856.0,144.0,2519.0,81.0,2950.0,6000.0,2600.0,51.0,1.728813559322034
2015-06-02,5912.0,108.0,2556.0,44.0,2942.0,6020.0,2600.0,62.69999999999982,2.13120326308633
2015-06-03,5832.0,128.0,2571.0,29.0,2955.0,5960.0,2600.0,38.59999999999991,1.3062605752961052
2015-06-04,5822.0,138.0,2566.0,24.0,2951.0,5960.0,2590.0,34.75,1.177566926465605
2015-06-05,5808.0,152.0,2564.0,26.0,2950.0,5960.0,2590.0,35.75,1.211864406779661
2015-06-08,5780.0,100.0,2551.0,29.0,2949.0,5880.0,2580.0,14.100000000000364,0.478128179043756
2015-06-09,5722.0,98.0,2561.0,-1.0,2974.0,5820.0,2560.0,-37.69999999999982,-1.2676529926025493
2015-06-10,5742.0,88.0,2553.0,7.0,2959.0,5830.0,2560.0,-20.84999999999991,-0.704629942548155
2015-06-11,5764.0,56.0,2555.0,5.0,2963.0,5820.0,2560.0,-26.699999999999818,-0.9011137360782928
2015-06-12,5666.0,134.0,2490.0,40.0,2946.0,5800.0,2530.0,-36.94999999999982,-1.254243041412078
2015-06-15,5828.0,-8.0,2454.0,26.0,2936.0,5820.0,2480.0,-62.5,-2.1287465940054493
2015-06-16,5920.0,-90.0,2475.0,-25.0,2949.0,5830.0,2450.0,-97.19999999999982,-3.2960325534079287
2015-06-17,5922.0,-42.0,2522.0,-22.0,2947.0,5880.0,2500.0,-46.69999999999982,-1.5846623685103434
2015-06-18,5852.0,-32.0,2505.0,-5.0,2955.0,5820.0,2500.0,-65.80000000000018,-2.226734348561766
2015-06-19,5848.0,-68.0,2532.0,-22.0,2952.0,5780.0,2510.0,-62.34999999999991,-2.1121273712737096
2015-06-23,5864.0,-64.0,2599.0,-89.0,3095.0,5800.0,2510.0,-201.64999999999964,-6.515347334410328
2015-06-24,5876.0,-116.0,2573.0,-63.0,2954.0,5760.0,2510.0,-68.05000000000018,-2.3036560595802364
2015-06-25,5864.0,-94.0,2573.0,-53.0,2955.0,5770.0,2520.0,-59.34999999999991,-2.00846023688663
2015-06-26,5830.0,-30.0,2604.0,-34.0,2945.0,5800.0,2570.0,-4.550000000000182,-0.15449915110357154
2015-06-29,5782.0,-32.0,2600.0,-20.0,2940.0,5750.0,2580.0,-0.9499999999998181,-0.032312925170061846
2015-06-30,5716.0,-96.0,2556.0,24.0,2904.0,5620.0,2580.0,11.0,0.3787878787878788
2015-07-01,5862.0,-82.0,2676.0,4.0,2941.0,5780.0,2680.0,82.10000000000036,2.7915674940496555
2015-07-02,5812.0,-112.0,2702.0,18.0,2930.0,5700.0,2720.0,109.70000000000027,3.7440273037542755
2015-07-03,5834.0,-134.0,2736.0,34.0,2940.0,5700.0,2770.0,138.95000000000027,4.726190476190485
2015-07-06,5726.0,-76.0,2700.0,80.0,2933.0,5650.0,2780.0,144.55000000000018,4.928400954653944
2015-07-07,5678.0,2.0,2709.0,71.0,2890.0,5680.0,2780.0,193.10000000000036,6.681660899653992
2015-07-08,5474.0,106.0,2612.0,128.0,2788.0,5580.0,2740.0,245.19999999999982,8.794835007173594
2015-07-09,5548.0,-48.0,2663.0,87.0,2836.0,5500.0,2750.0,190.25,6.708392101551482
2015-07-10,5672.0,8.0,2734.0,116.0,2872.0,5680.0,2850.0,266.0500000000002,9.263579387186637
2015-07-13,5644.0,-14.0,2732.0,98.0,2875.0,5630.0,2830.0,238.10000000000036,8.281739130434795
2015-07-14,5728.0,-98.0,2806.0,54.0,2911.0,5630.0,2860.0,225.64999999999964,7.751631741669517
2015-07-15,5690.0,-20.0,2789.0,71.0,2900.0,5670.0,2860.0,244.05000000000018,8.415517241379316
2015-07-16,5658.0,-18.0,2784.0,66.0,2910.0,5640.0,2850.0,220.6500000000001,7.582474226804127
2015-07-17,5624.0,16.0,2720.0,130.0,2905.0,5640.0,2850.0,225.6500000000001,7.767641996557663
2015-07-20,5646.0,-36.0,2685.0,145.0,2897.0,5610.0,2830.0,212.4000000000001,7.3317224715222675
2015-07-21,5688.0,-38.0,2699.0,101.0,2907.0,5650.0,2800.0,186.25,6.406948744410045
2015-07-22,5674.0,-14.0,2735.0,18.0,2891.0,5660.0,2753.0,167.20499999999993,5.783638879280524
2015-07-23,5604.0,56.0,2771.0,29.0,2887.0,5660.0,2800.0,208.0999999999999,7.208174575684098
2015-07-24,5582.0,48.0,2740.0,40.0,2888.0,5630.0,2780.0,185.85000000000036,6.4352493074792365
2015-07-27,5490.0,110.0,2678.0,42.0,2905.0,5600.0,2720.0,116.20000000000027,4.000000000000009
2015-07-28,5474.0,66.0,2681.0,19.0,2881.0,5540.0,2700.0,113.40000000000009,3.9361332870531096
2015-07-29,5502.0,38.0,2681.0,-1.0,2892.0,5540.0,2680.0,86.70000000000027,2.997925311203329
2015-07-30,5488.0,82.0,2687.0,3.0,2882.0,5570.0,2690.0,110.10000000000036,3.8202637057599014
2015-07-31,5484.0,86.0,2699.0,-9.0,2890.0,5570.0,2690.0,102.10000000000036,3.5328719723183513
2015-08-03,5402.0,118.0,2665.0,15.0,2898.0,5520.0,2680.0,77.0,2.657004830917874
2015-08-04,5446.0,74.0,2707.0,-7.0,2899.0,5520.0,2700.0,91.69999999999982,3.163159710244906
2015-08-05,5496.0,64.0,2723.0,27.0,2892.0,5560.0,2750.0,145.3499999999999,5.025933609958503
2015-08-06,5432.0,118.0,2729.0,21.0,2900.0,5550.0,2750.0,135.5,4.672413793103448
2015-08-07,5494.0,46.0,2703.0,27.0,2899.0,5540.0,2730.0,118.95000000000027,4.103139013452925
2015-08-10,5530.0,90.0,2776.0,24.0,2926.0,5620.0,2800.0,161.69999999999982,5.526315789473678
2015-08-12,5662.0,-2.0,2810.0,-10.0,2905.0,5660.0,2800.0,190.0999999999999,6.543889845094661
2015-08-13,5604.0,46.0,2734.0,46.0,2899.0,5650.0,2780.0,178.55000000000018,6.15902035184547
2015-08-14,5528.0,102.0,2722.0,38.0,2903.0,5630.0,2760.0,155.14999999999964,5.344471236651727
2015-08-17,5584.0,46.0,2719.0,31.0,2898.0,5630.0,2750.0,152.30000000000018,5.2553485162180875
2015-08-18,5536.0,94.0,2712.0,8.0,2909.0,5630.0,2720.0,117.75,4.047782743210726
2015-08-19,5558.0,72.0,2684.0,16.0,2901.0,5630.0,2700.0,110.05000000000018,3.7935194760427504
2015-08-20,5520.0,110.0,2666.0,24.0,2910.0,5630.0,2690.0,93.19999999999982,3.2027491408934647
2015-08-21,5564.0,66.0,2678.0,22.0,2898.0,5630.0,2700.0,113.05000000000018,3.9009661835748854
2015-08-24,5344.0,176.0,2629.0,51.0,2880.0,5520.0,2680.0,95.0,3.298611111111111
2015-08-25,5202.0,318.0,2671.0,-11.0,2900.0,5520.0,2660.0,59.29999999999973,2.044827586206887
2015-08-26,5242.0,178.0,2684.0,-34.0,2919.0,5420.0,2650.0,13.949999999999818,0.4779033915724501
2015-08-27,5314.0,116.0,2719.0,-79.0,2929.0,5430.0,2640.0,-2.050000000000182,-0.06998975759645551
2015-08-28,5408.0,112.0,2704.0,-34.0,2905.0,5520.0,2670.0,62.15000000000009,2.139414802065408
2015-08-31,5378.0,142.0,2673.0,-23.0,2948.0,5520.0,2650.0,3.449999999999818,0.11702849389415937
2015-09-01,5392.0,138.0,2682.0,-42.0,2905.0,5530.0,2640.0,40.44999999999982,1.3924268502581694
2015-09-02,5360.0,140.0,2698.0,-68.0,2905.0,5500.0,2630.0,27.050000000000182,0.9311531841652386
2015-09-08,5394.0,106.0,2673.0,-43.0,2920.0,5500.0,2630.0,12.050000000000182,0.4126712328767186
2015-09-09,5404.0,126.0,2677.0,-17.0,2920.0,5530.0,2660.0,41.149999999999636,1.4092465753424532
2015-09-10,5440.0,60.0,2688.0,-28.0,2920.0,5500.0,2660.0,35.59999999999991,1.2191780821917777
2015-09-11,5426.0,124.0,2679.0,-9.0,2920.0,5550.0,2670.0,52.70000000000027,1.8047945205479545
2015-09-14,5426.0,124.0,2721.0,-21.0,3000.0,5550.0,2700.0,-3.75,-0.125
2015-09-15,5402.0,178.0,2733.0,37.0,3180.0,5580.0,2770.0,-123.25,-3.8757861635220126
2015-09-16,5416.0,114.0,2739.0,31.0,3060.0,5530.0,2770.0,-12.5,-0.40849673202614384
2015-09-17,5384.0,146.0,2719.0,51.0,3158.0,5530.0,2770.0,-110.5,-3.499050031665611
2015-09-18,5376.0,124.0,2697.0,73.0,3158.0,5500.0,2770.0,-116.04999999999973,-3.6747941735275402
2015-09-28,5442.0,138.0,2674.0,106.0,3100.0,5580.0,2780.0,-35.399999999999636,-1.141935483870956
2015-09-29,5362.0,168.0,2646.0,114.0,3101.0,5530.0,2760.0,-61.350000000000364,-1.9783940664301958
2015-09-30,5406.0,154.0,2670.0,90.0,3102.0,5560.0,2760.0,-56.80000000000018,-1.8310767246937518
2015-10-08,5442.0,138.0,2652.0,108.0,3151.0,5580.0,2760.0,-102.10000000000036,-3.240241193271989
2015-10-12,5628.0,122.0,2664.0,116.0,3183.0,5750.0,2780.0,-86.94999999999982,-2.731699654414069
2015-10-14,5634.0,166.0,2693.0,137.0,3183.0,5800.0,2830.0,-38.44999999999982,-1.2079798931825265
2015-10-19,5596.0,194.0,2659.0,151.0,3151.0,5790.0,2810.0,-24.0,-0.7616629641383688
2015-10-20,5540.0,160.0,2641.0,159.0,3151.0,5700.0,2800.0,-48.5,-1.539193906696287
2015-10-21,5566.0,134.0,2609.0,171.0,3151.0,5700.0,2780.0,-64.19999999999982,-2.037448429070131
2015-10-22,5672.0,128.0,2629.0,131.0,3169.0,5800.0,2760.0,-79.40000000000009,-2.505522246765544
2015-10-23,5604.0,156.0,2580.0,180.0,3180.0,5760.0,2760.0,-97.80000000000018,-3.0754716981132133
2015-10-26,5550.0,190.0,2580.0,160.0,3175.0,5740.0,2740.0,-112.19999999999982,-3.5338582677165298
2015-10-27,5574.0,126.0,2582.0,138.0,3195.0,5700.0,2720.0,-155.29999999999973,-4.860719874804373
2015-10-28,5526.0,144.0,2580.0,140.0,3159.0,5670.0,2720.0,-124.84999999999945,-3.952200063311157
2015-10-30,5538.0,162.0,2553.0,147.0,3142.0,5700.0,2700.0,-118.0,-3.755569700827498
2015-11-02,5572.0,128.0,2553.0,127.0,3221.0,5700.0,2680.0,-212.69999999999982,-6.603539273517535
2015-11-05,5608.0,142.0,2491.0,149.0,3155.0,5750.0,2640.0,-168.8499999999999,-5.351822503961962
2015-11-06,5532.0,118.0,2471.0,109.0,3200.0,5650.0,2580.0,-279.4499999999998,-8.732812499999994
2015-11-09,5524.0,96.0,2470.0,110.0,3180.0,5620.0,2580.0,-265.0,-8.333333333333332
2015-11-10,5544.0,66.0,2465.0,95.0,3180.0,5610.0,2560.0,-282.5500000000002,-8.88522012578617
2015-11-11,5438.0,162.0,2471.0,89.0,3180.0,5600.0,2560.0,-284.39999999999964,-8.943396226415084
2015-11-12,5468.0,132.0,2474.0,86.0,3181.0,5600.0,2560.0,-285.39999999999964,-8.972021376925483
2015-11-13,5476.0,144.0,2446.0,114.0,3181.0,5620.0,2560.0,-281.6999999999998,-8.855705752907884
2015-11-16,5450.0,254.0,2423.0,117.0,3181.0,5704.0,2540.0,-281.8599999999997,-8.860735617730263
2015-11-17,5494.0,250.0,2407.0,113.0,3245.0,5744.0,2520.0,-354.15999999999985,-10.914021571648686
2015-11-18,5468.0,274.0,2422.0,98.0,3245.0,5742.0,2520.0,-354.52999999999975,-10.925423728813552
2015-11-19,5424.0,284.0,2392.0,108.0,3201.0,5708.0,2500.0,-332.52,-10.38800374882849
2015-11-20,5494.0,244.0,2372.0,155.0,3250.0,5738.0,2527.0,-354.77499999999964,-10.916153846153835
2015-11-24,5546.0,134.0,2313.0,137.0,3250.0,5680.0,2450.0,-425.9499999999998,-13.10615384615384
2015-11-27,5646.0,74.0,2363.0,157.0,3251.0,5720.0,2520.0,-364.5999999999999,-11.215010765918176
2015-11-30,5588.0,92.0,2342.0,178.0,3251.0,5680.0,2520.0,-372.0,-11.442633035988926
2015-12-01,5648.0,82.0,2366.0,174.0,3176.0,5730.0,2540.0,-272.0500000000002,-8.565806045340056
2015-12-02,5692.0,88.0,2380.0,170.0,3240.0,5780.0,2550.0,-318.9499999999998,-9.844135802469129
2015-12-04,5676.0,74.0,2341.0,189.0,3250.0,5750.0,2530.0,-350.1999999999998,-10.77538461538461
2015-12-07,5766.0,-6.0,2371.0,179.0,3240.0,5760.0,2550.0,-322.6500000000001,-9.958333333333336
2015-12-08,5656.0,14.0,2309.0,241.0,3240.0,5670.0,2550.0,-339.3000000000002,-10.472222222222227
2015-12-09,5576.0,74.0,2300.0,250.0,3240.0,5650.0,2550.0,-343.0,-10.58641975308642
2015-12-10,5562.0,88.0,2294.0,246.0,3250.0,5650.0,2540.0,-360.8499999999999,-11.10307692307692
2015-12-11,5588.0,62.0,2340.0,190.0,3260.0,5650.0,2530.0,-378.6999999999998,-11.616564417177909
2015-12-14,5578.0,122.0,2345.0,195.0,3260.0,5700.0,2540.0,-361.5999999999999,-11.092024539877297
2015-12-15,5564.0,136.0,2344.0,216.0,3260.0,5700.0,2560.0,-345.89999999999964,-10.61042944785275
2015-12-21,5620.0,100.0,2418.0,172.0,3295.0,5720.0,2590.0,-353.64999999999964,-10.732928679817896
2015-12-23,5624.0,76.0,2397.0,223.0,3200.0,5700.0,2620.0,-238.79999999999973,-7.4624999999999915
2015-12-24,5622.0,98.0,2382.0,238.0,3225.0,5720.0,2620.0,-260.09999999999945,-8.06511627906975
2015-12-25,5640.0,80.0,2364.0,236.0,3225.0,5720.0,2600.0,-275.8000000000002,-8.55193798449613
2015-12-28,5584.0,116.0,2345.0,225.0,3250.0,5700.0,2570.0,-328.0500000000002,-10.093846153846158
2015-12-29,5658.0,42.0,2370.0,200.0,3250.0,5700.0,2570.0,-328.0500000000002,-10.093846153846158
2015-12-30,5718.0,62.0,2360.0,230.0,3250.0,5780.0,2590.0,-297.5500000000002,-9.155384615384621
2015-12-31,5724.0,56.0,2380.0,210.0,3275.0,5780.0,2590.0,-322.5500000000002,-9.848854961832068
2016-01-06,5620.0,170.0,2347.0,203.0,3178.0,5790.0,2550.0,-255.0999999999999,-8.027061044682188
2016-01-08,5624.0,176.0,2404.0,186.0,3180.0,5800.0,2590.0,-223.8499999999999,-7.039308176100626
2016-01-11,5576.0,204.0,2383.0,207.0,3294.0,5780.0,2590.0,-341.5500000000002,-10.368852459016399
2016-01-12,5530.0,200.0,2378.0,212.0,3249.0,5730.0,2590.0,-305.8000000000002,-9.412126808248697
2016-01-13,5542.0,218.0,2382.0,218.0,3249.0,5760.0,2600.0,-292.4000000000001,-8.999692212988615
2016-01-14,5526.0,234.0,2406.0,194.0,3249.0,5760.0,2600.0,-292.4000000000001,-8.999692212988615
2016-01-15,5532.0,228.0,2404.0,196.0,3249.0,5760.0,2600.0,-292.4000000000001,-8.999692212988615
2016-01-25,5584.0,266.0,2434.0,166.0,3217.0,5850.0,2600.0,-243.75,-7.576935032639105
2016-01-27,5642.0,258.0,2448.0,152.0,3280.0,5900.0,2600.0,-297.5,-9.070121951219512
2016-01-28,5630.0,250.0,2443.0,157.0,3280.0,5880.0,2600.0,-301.1999999999998,-9.182926829268286
2016-01-29,5578.0,272.0,2419.0,181.0,3280.0,5850.0,2600.0,-306.75,-9.352134146341463
2016-02-01,5610.0,240.0,2444.0,156.0,3240.0,5850.0,2600.0,-266.75,-8.233024691358025
2016-02-02,5660.0,190.0,2456.0,144.0,3238.0,5850.0,2600.0,-264.75,-8.176343421865349
2016-02-03,5642.0,208.0,2453.0,147.0,3290.0,5850.0,2600.0,-316.75,-9.627659574468085
2016-02-04,5682.0,168.0,2445.0,155.0,3280.0,5850.0,2600.0,-306.75,-9.352134146341463
2016-02-16,5788.0,262.0,2410.0,190.0,3321.0,6050.0,2600.0,-310.75,-9.357121348991267
2016-02-17,5754.0,246.0,2383.0,217.0,3315.0,6000.0,2600.0,-314.0,-9.47209653092006
2016-02-18,5766.0,254.0,2383.0,217.0,3315.0,6020.0,2600.0,-310.3000000000002,-9.360482654600307
2016-02-22,5784.0,186.0,2402.0,178.0,3274.0,5970.0,2580.0,-294.25,-8.987477092241907
2016-02-24,5670.0,200.0,2355.0,185.0,3222.0,5870.0,2540.0,-292.14999999999964,-9.067349472377394
2016-02-29,5672.0,178.0,2301.0,179.0,3276.0,5850.0,2480.0,-396.9499999999998,-12.116910866910862
2016-03-01,5680.0,180.0,2312.0,168.0,3276.0,5860.0,2480.0,-395.0999999999999,-12.060439560439558
2016-03-02,5608.0,192.0,2309.0,193.0,3276.0,5800.0,2502.0,-388.92999999999984,-11.872100122100116
2016-03-04,5672.0,148.0,2344.0,149.0,3277.0,5820.0,2493.0,-393.2950000000001,-12.001678364357646
2016-03-08,5708.0,94.0,2321.0,157.0,3288.0,5802.0,2478.0,-419.4000000000001,-12.755474452554747
2016-03-09,5716.0,66.0,2330.0,143.0,3256.0,5782.0,2473.0,-395.02499999999964,-12.132217444717433
2016-03-10,5790.0,80.0,2321.0,157.0,3230.0,5870.0,2478.0,-348.8199999999997,-10.79938080495355
2016-03-11,5928.0,-8.0,2308.0,152.0,3230.0,5920.0,2460.0,-353.6999999999998,-10.950464396284824
2016-03-14,5884.0,66.0,2309.0,151.0,3130.0,5950.0,2460.0,-248.14999999999964,-7.92811501597443
2016-03-16,5866.0,54.0,2295.0,155.0,2939.0,5920.0,2450.0,-70.55000000000018,-2.400476352500857
2016-03-17,5976.0,-26.0,2311.0,139.0,3150.0,5950.0,2450.0,-276.0,-8.761904761904763
2016-03-22,6062.0,-42.0,2355.0,65.0,3327.0,6020.0,2420.0,-463.5999999999999,-13.934475503456564
2016-03-23,6018.0,-18.0,2357.0,63.0,3200.0,6000.0,2420.0,-340.3000000000002,-10.634375000000006
2016-03-24,5930.0,70.0,2362.0,58.0,3150.0,6000.0,2420.0,-290.3000000000002,-9.215873015873022
2016-03-25,6006.0,-6.0,2399.0,41.0,3210.0,6000.0,2440.0,-334.5999999999999,-10.423676012461057
2016-03-28,5994.0,6.0,2368.0,72.0,3210.0,6000.0,2440.0,-334.5999999999999,-10.423676012461057
2016-03-30,6002.0,-2.0,2363.0,77.0,3338.0,6000.0,2440.0,-462.5999999999999,-13.858597962852004
2016-03-31,6040.0,10.0,2331.0,49.0,3210.0,6050.0,2380.0,-372.4499999999998,-11.602803738317752
